name;address;zip;city;y;x;region
CONSULTORIO AUXILIAR DE LLAURI;C/SAN VICENTE S/N, null 46613 LLAURI;46613;LLAURI;-0.325299944;39.14376504;Ribera Baixa
CONSULTORIO AUXILIAR DE LLIBER;PLAÇA PUBLICA, S/N 3729 LLIBER;3729;LLIBER;0.011035;38.7428267;Marina Alta
HOSPITAL DE LLIRIA;PARATGE CABEÇO DE L'AGUILA, CV-35, S/N 46160 LLIRIA;46160;LLIRIA;-0.635822787;39.69259;Camp de Túria
CENTRO SANITARIO INTEGRADO DE LLIRIA;JOSE PEREZ MARTINEZ, S/N 46160 LLIRIA;46160;LLIRIA;-0.590909925;39.63396504;Camp de Túria
UNIDAD BASICA DE REHABILITACION DEL C.S.I. DE LLIRIA;JOSE PEREZ MARTINEZ, S/N 46160 LLIRIA;46160;LLIRIA;-0.590909925;39.63396504;Camp de Túria
UNIDAD DE ODONTOLOGIA DE LLIRIA;JOSE PEREZ MARTINEZ, S/N 46160 LLIRIA;46160;LLIRIA;-0.590909925;39.63396504;Camp de Túria
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE LLIRIA;C/ JOSE PEREZ MARTINEZ, S/N 46160 LLIRIA;46160;LLIRIA;-0.590909925;39.63396504;Camp de Túria
CENTRO DE SALUD MENTAL DE LLIRIA;PLA DE L'ARC, S/N 46160 LLIRIA;46160;LLIRIA;-0.591294908;39.63443505;Camp de Túria
CONSULTORIO AUXILIAR DE LLOCNOU DE SANT JERONI;MONASTERIO DE COTALBA, 1 46668 LLOCNOU DE SANT JERONI;46668;LLOCNOU DE SANT JERONI;-0.285819965;38.91230999;La Safor
CONSULTORIO AUXILIAR DE LLOC NOU D'EN FENOLLET;PLAZA NUEVA, S/N 46668 LLOCNOU D'EN FENOLLET;46668;LLOCNOU D'EN FENOLLET;-0.467617366;39.01436826;La Costera
CONSULTORIO AUXILIAR DE LLOMBAI;FRANCISCO CERDA REIG, 3 46195 LLOMBAI;46195;LLOMBAI;-0.570030017;39.28140002;Ribera Alta
CONSULTORIO AUXILIAR DE LA LLOSA;SAN FELIPE NERI, 5 12591 LLOSA (LA);12591;LLOSA (LA);-0.207220009;39.76882998;Plana Baixa
CENTRO DE SALUD DE LA LLOSA DE RANES;ALACANT, S/N 46815 LLOSA DE RANES (LA);46815;LLOSA DE RANES (LA);-0.529682474;39.01974509;La Costera
CENTRO DE SALUD DE LLUCENA/ LUCENA DEL CID;PZA. ESPAÑA, 22 12120 LLUCENA/LUCENA DEL CID;12120;LLUCENA/LUCENA DEL CID;-0.280220015;40.13799;L'Alcalatén
CENTRO DE SALUD DE LLUTXENT;SAN ANTONIO, S/N 46838 LLUTXENT;46838;LLUTXENT;-0.355279916;38.94063504;La Vall d'Albaida
CONSULTORIO AUXILIAR DE L'ORXA / LORCHA;MESTRE SERRANO, 20, 3860 LORCHA/ORXA (L');3860;LORCHA/ORXA (L');-0.311470013;38.84244;El Comtat
CONSULTORIO AUXILIAR DE LORIGUILLA;AVDA. OESTE, 13 46393 LORIGUILLA;46393;LORIGUILLA;-0.571800024;39.4895;Camp de Túria
CONSULTORIO AUXILIAR DE LOSA DEL OBISPO;REYES CATOLICOS, 22 46173 LOSA DEL OBISPO;46173;LOSA DEL OBISPO;-0.87123002;39.69577;Els serrans
CONSULTORIO AUXILIAR DE LUDIENTE GIRABA DE ABAJO;LA GIRABA DE ABAJO, S/N 12123 LUDIENTE;12123;LUDIENTE;-0.382050473;40.10073911;Alt Millars
CONSULTORIO AUXILIAR DE LUDIENTE;MAESTRO BALLESTER, 3 12123 LUDIENTE;12123;LUDIENTE;-0.371749979;40.08684002;Alt Millars
CONSULTORIO AUXILIAR DE MACASTRE;HOYA DE BUNYOL, 5 46368 MACASTRE;46368;MACASTRE;-0.785690016;39.38303998;La Foia de Bunyol
HOSPITAL DE MANISES;AVDA. GENERALITAT ValènciaNA, 50 46940 MANISES;46940;MANISES;-0.451990022;39.48569998;Horta Sud
CENTRO DE SALUD DE MANISES;DR PESET ALEIXANDRE, S/N 46940 MANISES;46940;MANISES;-0.457398155;39.48887776;Horta Sud
CONSULTORIO AUXILIAR DE MANISES ELS XIPRERETS;CERAMISTA ALFONS BLAT, 6 46940 MANISES;46940;MANISES;-0.470344177;39.4978233;Horta Sud
CONSULTORIO AUXILIAR DE MANISES EL CARMEN;PATERNA, 6-8 46940 MANISES;46940;MANISES;-0.451790029;39.48651998;Horta Sud
UNIDAD DE ODONTOLOGIA DE MANISES;DR. PESET ALEIXANDRE, S/N 46940 MANISES;46940;MANISES;-0.457398155;39.48887776;Horta Sud
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE MANISES;PATERNA, 6-8 46940 MANISES;46940;MANISES;-0.451790029;39.48651998;Horta Sud
CENTRO DE SALUD MENTAL DE MANISES;PESET ALEIXANDRE, S/N 46940 MANISES;46940;MANISES;-0.457398155;39.48887776;Horta Sud
CENTRO DE CONDUCTAS ADICTIVAS DE MANISES;PESET ALEIXANDRE, S/N 46940 MANISES;46940;MANISES;-0.457398155;39.48887776;Horta Sud
CONSULTORIO AUXILIAR DE MANUEL;PIO XII, S/N 46669 MANUEL;46669;MANUEL;-0.494017847;39.05060035;Ribera Alta
CONSULTORIO AUXILIAR DE MARINES;PLAZA HERMANO VICENTE COLL, S/N 46163 MARINES;46163;MARINES;-0.561307062;39.6757284;Camp de Túria
CONSULTORIO AUXILIAR DE MASSALAVES;REYES CATOLICOS, 23 46292 MASSALAVES;46292;MASSALAVES;-0.521659982;39.14359;Ribera Alta
CONSULTORIO AUXILIAR DE MASSALFASSAR;MAESTRO SERRANO, 36 46560 MASSALFASSAR;46560;MASSALFASSAR;-0.325801232;39.55705801;Horta Nord
CENTRO DE SALUD DE MASSAMAGRELL;C/ MIGUEL SERVET, 48 46130 MASSAMAGRELL;46130;MASSAMAGRELL;-0.331030023;39.57266998;Horta Nord
CONSULTORIO AUXILIAR DE MASSAMAGRELL BARRIO DE LA MAGDALENA;SAN FELIX, 1 46130 MASSAMAGRELL;46130;MASSAMAGRELL;-0.34335997;39.58050002;Horta Nord
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE MASSAMAGRELL;DR. MIGUEL SERVET, 48 46130 MASSAMAGRELL;46130;MASSAMAGRELL;-0.331030023;39.57266998;Horta Nord
CENTRO DE CONDUCTAS ADICTIVAS DE MASSAMAGRELL;METGE MIGUEL SERVET, 23-2º 46130 MASSAMAGRELL;46130;MASSAMAGRELL;-0.331149968;39.57261998;Horta Nord
CENTRO DE SALUD DE MASSANASSA;C/ DR.GIL LOPEZ, S/N 46470 MASSANASSA;46470;MASSANASSA;-0.398547495;39.41114979;Horta Sud
CONSULTORIO AUXILIAR DE LA MATA;CTRA.CANTAVIEJA, 3 12312 MATA DE MORELLA (LA);12312;MATA DE MORELLA (LA);-0.280516348;40.61381485;Els Ports
CONSULTORIO AUXILIAR DE MATET;SAN MIGUEL, 16 12415 MATET;12415;MATET;-0.467829975;39.93764;Alt Palància
CENTRO DE SALUD DE MELIANA;C/ EDUARDO ROMERO, 1 46133 MELIANA;46133;MELIANA;-0.347450003;39.52890002;Horta Nord
CONSULTORIO AUXILIAR DE MELIANA BARRIO ROCA;CAMINO EL CASSO DE ROCA, S/N 46133 MELIANA;46133;MELIANA;-0.334927413;39.525075;Horta Nord
CONSULTORIO AUXILIAR DE MILLARES;HNOS.SAEZ MERINO, 21 46199 MILLARES;46199;MILLARES;-0.773269963;39.23894002;La Canal de Navarrés
CONSULTORIO AUXILIAR DE MILLENA;PZA. IGLESIA, 1 3812 MILLENA;3812;MILLENA;-0.363869261;38.73066032;El Comtat
CONSULTORIO AUXILIAR DE MIRAMAR PLAYA;AVDA. MEDITERRANEO, S/N 46711 MIRAMAR;46711;MIRAMAR;-0.125145914;38.95885607;La Safor
CONSULTORIO AUXILIAR DE MIRAMAR;C/ ALQUERIETA, 5 46711 MIRAMAR;46711;MIRAMAR;-0.139660025;38.95220002;La Safor
HOSPITAL DE CRONICOS DE MISLATA (ANTIGUO HOSPITAL MILITAR DE València);DOLORES IBARRURI, 3 46920 MISLATA;46920;MISLATA;-0.424084381;39.47927475;Horta Sud
CENTRO DE ESPECIALIDADES DE MISLATA;DOLORES IBARRURI, 3 46920 MISLATA;46920;MISLATA;-0.424084381;39.47927475;Horta Sud
CENTRO DE SALUD DE MISLATA;AVDA. BUENOS AIRES, 2 46920 MISLATA;46920;MISLATA;-0.416069962;39.47855001;Horta Sud
CONSULTORIO AUXILIAR DE MISLATA;ORTEGA Y GASSET, 3 46920 MISLATA;46920;MISLATA;-0.417739973;39.47254002;Horta Sud
UNIDAD DE ODONTOLOGIA DE MISLATA;AVDA. BUENOS AIRES, 2 46920 MISLATA;46920;MISLATA;-0.416069962;39.47855001;Horta Sud
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE MISLATA;DOLORES IBARRURI, 1 46920 MISLATA;46920;MISLATA;-0.424084381;39.47927475;Horta Sud
CENTRO DE SALUD MENTAL DE MISLATA;BUENOS AIRES, S/N 46980 MISLATA;46980;MISLATA;-0.415911304;39.47861089;Horta Sud
CENTRO DE PREVENCION DE CANCER DE MAMA DE MANISES;DOLORES IBARRURI, 1 46920 MISLATA;46920;MISLATA;-0.424084381;39.47927475;Horta Sud
CENTRO DE SALUD DE MOIXENT / MOGENTE;C/ RIU CANYOLES, 2 46640 MOGENTE/MOIXENT;46640;MOGENTE/MOIXENT;-0.754740006;38.87390998;La Costera
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE MOIXENT / MOGENTE;RIU CANYOLES, 2 46640 MOGENTE/MOIXENT;46640;MOGENTE/MOIXENT;-0.754740006;38.87390998;La Costera
CENTRO DE SALUD DE MONCADA;AV/ MEDITERRANEO, 2 46113 MONCADA;46113;MONCADA;-0.397433882;39.54422432;Horta Nord
CONSULTORIO AUXILIAR DE MONCADA SAN ISIDRO DE BENAGEBER;CRUZ DE RULLA, S/N 46113 MONCADA;46113;MONCADA;-0.399571668;39.551195;Horta Nord
UNIDAD BASICA DE REHABILITACION DEL C.S. DE MONCADA;AVDA. MEDITERRANEO, 2 46113 MONCADA;46113;MONCADA;-0.397433882;39.54422432;Horta Nord
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE MONCADA;AVDA. DEL MEDITERRANEO, S/N 46113 MONCADA;46113;MONCADA;-0.398066948;39.54375203;Horta Nord
CENTRO DE CONDUCTAS ADICTIVAS DE MONCADA;AVDA. DELA MEDITERRANIA, S/N 46113 MONCADA;46113;MONCADA;-0.398066948;39.54375203;Horta Nord
CONSULTORIO AUXILIAR DE MONCOFA;AV. DIPUTACION S/N, null 12593 MONCOFA;12593;MONCOFA;-0.14850395;39.8058056;Plana Baixa
CONSULTORIO DE VERANO DE MONCOFA;AVDA. MARE NOSTRUM, 143 12593 MONCOFA;12593;MONCOFA;-0.130990036;39.79961001;Plana Baixa
CENTRO DE SALUD DE MONFORTE DEL CID;C/ AGOST, S/N 3670 MONFORTE DEL CID;3670;MONFORTE DEL CID;-0.727271;38.38048555;Vinalopó Mitjà
UNIDAD DE ODONTOLOGIA DE MONFORTE DEL CID;AGOST, null 3670 MONFORTE DEL CID;3670;MONFORTE DEL CID;-0.727271;38.38048555;Vinalopó Mitjà
CENTRO DE SALUD DE MONOVER / MONOVAR;C/ DOCTOR RICO JARA, 3 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.835991958;38.43558491;Vinalopó Mitjà
CONSULTORIO AUXILIAR DE MONOVER / MONOVAR CASES DEL SENYOR;PARCELA XB67, S/N 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.82979;38.42902908;Vinalopó Mitjà
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE MONOVER / MONOVAR;DOCTOR RICO JARA, 3 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.835991958;38.43558491;Vinalopó Mitjà
UNIDAD DE ODONTOLOGIA DE MONOVER / MONOVAR;ASTRONOMO PEREZ VERDU, S/N 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.83548203;38.43542258;Vinalopó Mitjà
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE MONOVER / MONOVAR;DR. RICO JARA, 1 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.8371;38.43600998;Vinalopó Mitjà
CENTRO DE SALUD MENTAL DE MONOVAR;DR. RICO JARA, 3 3640 MONOVAR/MONOVER;3640;MONOVAR/MONOVER;-0.837079967;38.43590001;Vinalopó Mitjà
CONSULTORIO AUXILIAR DE MONTAN;PLAZA DEL AYUNTAMIENTO, 1-BJ 12447 MONTAN;12447;MONTAN;-0.55458;40.03504;Alt Millars
CENTRO DE SALUD DE MONTANEJOS;CTRA. València, 50 12448 MONTANEJOS;12448;MONTANEJOS;-0.525079966;40.06738001;Alt Millars
CONSULTORIO AUXILIAR DE MONTAVERNER;CARRER NOU, S/N 46892 MONTAVERNER;46892;MONTAVERNER;-0.494952404;38.88808377;La Vall d'Albaida
CONSULTORIO AUXILIAR DE MONTESA;SILVERIO PERFECTO, 19 46692 MONTESA;46692;MONTESA;-0.649749963;38.94879001;La Costera
CONSULTORIO AUXILIAR DE LOS MONTESINOS;DIEGO MONTESINOS, 10 3187 MONTESINOS (LOS);3187;MONTESINOS (LOS);-0.747310035;38.02544999;Baix Segura
CONSULTORIO AUXILIAR DE MONTITXELVO / MONTICHELVO;PINTOR SOROLLA, 25 46842 MONTITXELVO/MONTICHELVO;46842;MONTITXELVO/MONTICHELVO;-0.340822467;38.89038934;La Vall d'Albaida
CONSULTORIO AUXILIAR DE MONTROI/MONTROY;BLASCO IBAÑEZ, 18 46193 MONTROI/MONTROY;46193;MONTROI/MONTROY;-0.613179971;39.33844;Ribera Alta
CENTRO DE SALUD DE MONTSERRAT;València, 47 46192 MONTSERRAT;46192;MONTSERRAT;-0.599770015;39.35872002;Ribera Alta
CENTRO DE SALUD DE MORELLA;C/ SANT MIQUEL, S/N 12300 MORELLA;12300;MORELLA;-0.098923248;40.62137369;Els Ports
CONSULTORIO AUXILIAR DE XIVA DE MORELLA;MAYOR, X/N 12314 MORELLA;12314;MORELLA;-0.125669801;40.65856662;Els Ports
CONSULTORIO AUXILIAR DE MORELLA ORTELLS;PLAZA, S/N 12311 MORELLA;12311;MORELLA;-0.126226095;40.65937487;Els Ports
UNIDAD BASICA DE REHABILITACION DEL C.S. DE MORELLA;VIRGEN VALLIVANA, 2 12300 MORELLA;12300;MORELLA;-0.100909984;40.61866;Els Ports
UNIDAD DE ODONTOLOGIA DE MORELLA;SANT MIGUEL, S/N 12300 MORELLA;12300;MORELLA;-0.098923248;40.62137369;Els Ports
CENTRO DE SALUD MENTAL DE MORELLA;SAN MIGUEL, S/N 12300 MORELLA;12300;MORELLA;-0.098923248;40.62137369;Els Ports
CONSULTORIO AUXILIAR DE MURLA;DIPUTACION, S/N 3792 MURLA;3792;MURLA;-0.08316242;38.75971194;Marina Alta
CENTRO DE SALUD DE MURO DE ALCOY;DENTELL, S/N 3830 MURO DE ALCOY;3830;MURO DE ALCOY;-0.437934911;38.78092505;El Comtat
UNIDAD DE SALUD MENTAL INFANTIL DEL C.S. DE MURO DE ALCOY;DENTELL, S/N 3830 MURO DE ALCOY;3830;MURO DE ALCOY;-0.437934911;38.78092505;El Comtat
CENTRO DE SALUD DE MUSEROS;AV.PAIS València, S/N 46136 MUSEROS;46136;MUSEROS;-0.340288852;39.56230776;Horta Nord
CENTRO DE SALUD DE MUTXAMEL;C/ DEL MAR, S/N 3110 MUTXAMEL;3110;MUTXAMEL;-0.442577181;38.41373877;L'Alacantí
CONSULTORIO AUXILIAR DE MUTXAMEL LA HUERTA;URBANIZACION LA HUERTA C/ EL PINO S/N, null 3110 MUTXAMEL;3110;MUTXAMEL;-0.477862702;38.444055;L'Alacantí
CONSULTORIO AUXILIAR DE NAQUERA;CONSTITUCIO, 2 46118 NAQUERA;46118;NAQUERA;-0.425504865;39.65734875;Camp de Túria
CONSULTORIO AUXILIAR DE NAVAJAS;VICENTE MORTES, S/N 12470 NAVAJAS;12470;NAVAJAS;-0.506258814;39.87881414;Alt Palància
CENTRO DE SALUD DE NAVARRES;ALEGRIA DE LA HUERTA, 55 46823 NAVARRES;46823;NAVARRES;-0.696083439;39.10191001;La Canal de Navarrés
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE NAVARRES;ALEGRIA DE LA HUERA, 55 46823 NAVARRES;46823;NAVARRES;-0.696083439;39.10191001;La Canal de Navarrés
CENTRO SANITARIO INTEGRADO DE NOVELDA;VIRGEN DEL REMEDIO, 114 3660 NOVELDA;3660;NOVELDA;-0.7582123;38.38356617;Vinalopó Mitjà
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S.I. DE NOVELDA;VIRGEN DEL REMEDIO, 114 3660 NOVELDA;3660;NOVELDA;-0.7582123;38.38356617;Vinalopó Mitjà
UNIDAD DE ODONTOLOGIA DE NOVELDA;VIRGEN DEL REMEDIO, 114 3660 NOVELDA;3660;NOVELDA;-0.7582123;38.38356617;Vinalopó Mitjà
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE NOVELDA;VIRGEN DEL REMEDIO, 114 3660 NOVELDA;3660;NOVELDA;-0.7582123;38.38356617;Vinalopó Mitjà
CENTRO DE SALUD MENTAL DE NOVELDA;VIRGEN DEL REMEDIO, 114 3660 NOVELDA;3660;NOVELDA;-0.7582123;38.38356617;Vinalopó Mitjà
CONSULTORIO AUXILIAR DE NOVETLE / NOVELE;SIMARRO OLTRA, 2 46800 NOVELE/NOVETLE;46800;NOVELE/NOVETLE;-0.545580006;38.98163001;La Costera
CENTRO SANITARIO INTEGRADO DE LA NUCIA;ERMITA, 41-43 3530 NUCIA (LA);3530;NUCIA (LA);-0.125550013;38.61535002;La Marina Baixa
CENTRO DE SALUD DE LA NUCIA;AVDA. PORT VILLA, S/N 3530 NUCIA (LA);3530;NUCIA (LA);-0.121113392;38.62055156;La Marina Baixa
CONSULTORIO AUXILIAR DE LA NUCIA PINAR DE GARAITA;MURILLO, S/N 3530 NUCIA (LA);3530;NUCIA (LA);-0.127113401;38.57429537;La Marina Baixa
UNIDAD BASICA DE REHABILITACION DE LA NUCIA;L'ERMITA, 41-43 3530 NUCIA (LA);3530;NUCIA (LA);-0.125550013;38.61535002;La Marina Baixa
UNIDAD DE ODONTOLOGIA NUCIA;AV. PORVILLA, 36 3530 NUCIA (LA);3530;NUCIA (LA);-0.122649958;38.62000998;La Marina Baixa
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE LA NUCIA;L'ERMITA, 41-43 3530 NUCIA (LA);3530;NUCIA (LA);-0.125550013;38.61535002;La Marina Baixa
CENTRO DE SALUD MENTAL INFANTIL DE LA NUCIA;CALLE ERMITA, 41-43 3530 NUCIA (LA);3530;NUCIA (LA);-0.125550013;38.61535002;La Marina Baixa
UNIDAD DE SALUD MENTAL DE LA NUCIA;L'ERMITA, 41-43 3530 NUCIA (LA);3530;NUCIA (LA);-0.125550013;38.61535002;La Marina Baixa
CENTRO DE SALUD DE NULES;AVDA. JAIME I, S/N 12520 NULES;12520;NULES;-0.162802665;39.8480162;Plana Baixa
CONSULTORIO AUXILIAR DE NULES MASCARELL;MAYOR, 8 12529 NULES;12529;NULES;-0.140689993;39.86022999;Plana Baixa
CONSULTORIO DE VERANO DE NULES;AVDA. DE MALLORCA, 109 12529 NULES;12529;NULES;-0.107690021;39.83012001;Plana Baixa
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE NULES;AVDA. JAIME I, S/N 12520 NULES;12520;NULES;-0.162802665;39.8480162;Plana Baixa
CENTRO SANITARIO INTEGRADO DE OLIVA;C/ HISTORIADOR BERNARDINO LLORCA, S/N, S/N 46780 OLIVA;46780;OLIVA;-0.124817244;38.92488949;La Safor
CONSULTORIO AUXILIAR DE OLIVA PLAYA;LA ANGUILA, 13 46780 OLIVA;46780;OLIVA;-0.091470033;38.92200002;La Safor
CONSULTORIO AUXILIAR DE OLIVA SAN FRANCESC;CARRETERA DE PEGO, 9 46780 OLIVA;46780;OLIVA;-0.114735282;38.91478365;La Safor
UNIDAD DE ODONTOLOGIA DE OLIVA;HISTORIADOR BERNARDINO LLORCA, S/N 46780 OLIVA;46780;OLIVA;-0.124817244;38.92488949;La Safor
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE OLIVA;HISTORIADOR BERNARDINO LLORCA, S/N 46780 OLIVA;46780;OLIVA;-0.124817244;38.92488949;La Safor
CENTRO DE SALUD MENTAL DE OLIVA;HISTORIADOR BERNARDINO LLORCA, S/N 46780 OLIVA;46780;OLIVA;-0.124817244;38.92488949;La Safor
CENTRO DE SALUD DE L'OLLERIA;PZA VIRGEN DE LORETO, S/N 46850 OLLERIA (L');46850;OLLERIA (L');-0.549356784;38.91385601;La Vall d'Albaida
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE L'OLLERIA;PZA VIRGEN DE LORETO, S/N 46850 OLLERIA (L');46850;OLLERIA (L');-0.549356784;38.91385601;La Vall d'Albaida
CONSULTORIO AUXILIAR DE OLOCAU;C/ MAYOR, 33 / C/JOSE ANTONIO 83, null 46169 OLOCAU;46169;OLOCAU;-0.531509975;39.70107998;Camp de Túria
CONSULTORIO AUXILIAR DE OLOCAU DEL REY;PZA. CONSTITUCION, 1 12312 OLOCAU DEL REY;12312;OLOCAU DEL REY;-0.339649972;40.63756002;Els Ports
CENTRO SANITARIO INTEGRADO DE ONDA II;SICILIA, ESQUINA ALFONSO EL MAGNÁNIMO, S/N 12200 ONDA;12200;ONDA;-0.256769881;39.96704003;Plana Baixa
CENTRO DE SALUD DE ONDA I;BALMES, S/N 12200 ONDA;12200;ONDA;-0.268271869;39.96284416;Plana Baixa
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE ONDA I;BALMES, S/N 12200 ONDA;12200;ONDA;-0.268271869;39.96284416;Plana Baixa
UNIDAD DE ODONTOLOGIA DE ONDA;BALMES, S/N 12200 ONDA;12200;ONDA;-0.268271869;39.96284416;Plana Baixa
UNIDAD DE SALUD SEXUAL Y REPRODUCTIVA DEL C.S.I ONDA II;SICILIA, ESQUINA ALFONSO EL MAGNANIMO, S/N 12200 ONDA;12200;ONDA;-0.256769881;39.96704003;Plana Baixa
CENTRO DE SALUD DE ONDARA;AV.MARINA ALTA, S/N 3760 ONDARA;3760;ONDARA;0.022922056;38.82660424;Marina Alta
UNIDAD BÁSICA DE REHABILITACIÓN DEL C.S. DE ONDARA;AVDA. MARINA ALTA, S/N 3760 ONDARA;3760;ONDARA;0.022922056;38.82660424;Marina Alta
CENTRO DE SALUD DE ONIL;BIAR, S/N 3430 ONIL;3430;ONIL;-0.677516454;38.62829847;L'Alcoià
UNIDAD DE ODONTOLOGIA DE ONIL;BIAR, S/N 3430 ONIL;3430;ONIL;-0.677516454;38.62829847;L'Alcoià
UNIDAD DE SALUD MENTAL DEL C.S. DE ONIL;BIAR, S/N 3430 ONIL;3430;ONIL;-0.677516454;38.62829847;L'Alcoià
HOSPITAL GENERAL DE ONTINYENT;AV. FRANCESC CERDA, 3 46870 ONTINYENT;46870;ONTINYENT;-0.603510021;38.82602999;La Vall d'Albaida
CENTRO DE ESPECIALIDADES DE ONTINYENT;JOSEP SIMO MARIN, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.60322194;38.82138166;La Vall d'Albaida
CENTRO DE SALUD DE ONTINYENT EL BARRANQUET;PL. CORONACION, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.607860148;38.820062;La Vall d'Albaida
CENTRO DE SALUD DE ONTINYENT AVDA. ALBAIDA;AV. ALBAIDA, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.59893172;38.82308489;La Vall d'Albaida
CENTRO DE SALUD DE ONTINYENT SAN RAFAEL;LES TREBANELLES, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.64420713;38.80877;La Vall d'Albaida
UNIDAD DE ODONTOLOGIA DE ONTINYENT;AV. ALBAIDA, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.59893172;38.82308489;La Vall d'Albaida
CENTRO DE SALUD SEXUAL Y REPRODUCTIVA DE ONTINYENT;AVDA. ALBAIDA, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.59893172;38.82308489;La Vall d'Albaida
CENTRO DE SALUD MENTAL DE ONTINYENT;AVDA ALBAIDA, S/N 46870 ONTINYENT;46870;ONTINYENT;-0.59893172;38.82308489;La Vall d'Albaida
CENTRO DE SALUD DE ORBA;ALTER, S/N 3790 ORBA;3790;ORBA;-0.061255525;38.78069718;Marina Alta
HOSPITAL VEGA BAJA DE ORIHUELA;CARRETERA ORIHUELA-ALMORADI SIN NUMERO, S/N 3314 ORIHUELA;3314;ORIHUELA;-0.854617452;38.09006172;Baix Segura
CENTRO DE ESPECIALIDADES DE ORIHUELA;AVDA. TEODOMIRO, 16 3300 ORIHUELA;3300;ORIHUELA;-0.945489994;38.08129999;Baix Segura
CENTRO DE SALUD DE ORIHUELA ALVAREZ DE LA RIVA;AVDA. PRINCIPE DE ASTURIAS, S/N 3300 ORIHUELA;3300;ORIHUELA;-0.939454433;38.08346391;Baix Segura
CENTRO DE SALUD DE ORIHUELA PZ. DE LA SALUD;AVENIDA ACALDE ESCUDERO, 2 3300 ORIHUELA;3300;ORIHUELA;-0.951505326;38.08675466;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA CORRENTIAS BAJAS;VEREDA DON FAUSTINO, 14 3310 ORIHUELA;3310;ORIHUELA;-0.926194087;38.07659813;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA HURCHILLO;CONSULTORIO MEDICO, S/N 3313 ORIHUELA;3313;ORIHUELA;-0.94601;38.0806;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA MOLINS;PZA. DE LA IGLESIA, S/N 3310 ORIHUELA;3310;ORIHUELA;-0.922917421;38.05918281;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA LOS DESAMPARADOS;PZA. DE LA IGLESIA, S/N 3312 ORIHUELA;3312;ORIHUELA;-0.922917421;38.05918281;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA L'ARNEVA;AVDA DE ARNEVA, S/N 3312 ORIHUELA;3312;ORIHUELA;-0.947477046;38.06527899;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA MEDIA LEGUA;CAMINO VIEJO DE CALLOSA, S/N 3300 ORIHUELA;3300;ORIHUELA;-0.939110715;38.08953121;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA VIRGEN DEL CAMINO;VIRGEN DEL CAMINO, S/N 3315 ORIHUELA;3315;ORIHUELA;-0.954013101;38.09291983;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA RINCON DE BONANZA;LA CARRETERA, S/N 3311 ORIHUELA;3311;ORIHUELA;-0.974664825;38.08928142;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA LA MATANZA;LOS GARCIAS, S/N 3316 ORIHUELA;3316;ORIHUELA;-1.006791171;38.12738501;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA ESCORRATEL;CRTA ORIHUELA - CALLOSA, S/N 3317 ORIHUELA;3317;ORIHUELA;-0.951074898;38.09565006;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA LA MURADA;PTDA. DE DOÑA GLORIA, S/N 3315 ORIHUELA;3315;ORIHUELA;-0.951663532;38.08821137;Baix Segura
CONSULTORIO AUXILIAR DE ORIHUELA LA APARECIDA;ESCUELAS, S/N 3311 ORIHUELA;3311;ORIHUELA;-0.975976659;38.08845362;Baix Segura
